danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,category
0.795,0.537,6,-7.207,0,0.175,0.272,0.0,0.284,0.719,160.087,316547,4,Brazilian Funk
0.815,0.595,7,2.006,1,0.131,0.48,0.0,0.19,0.701,129.827,115846,4,Brazilian Funk
0.652,0.481,10,-8.446,0,0.0779,0.044,0.0,0.284,0.815,173.555,177552,4,Brazilian Funk
0.591,0.62,1,-4.036,0,0.262,0.47,0.0,0.0894,0.546,199.808,240600,4,Brazilian Funk
0.565,0.749,5,-3.621,0,0.442,0.509,3e-06,0.339,0.544,94.075,152889,3,Brazilian Funk
0.916,0.739,9,-3.3,0,0.242,0.613,3.85e-05,0.141,0.751,130.025,162764,4,Brazilian Funk
0.859,0.561,3,-3.519,0,0.114,0.472,0.0,0.111,0.681,112.594,146824,5,Brazilian Funk
0.888,0.841,6,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,120200,4,Brazilian Funk
0.754,0.92,7,0.681,1,0.101,0.181,0.000486,0.0504,0.77,175.114,111771,4,Brazilian Funk
0.695,0.622,4,-7.771,0,0.568,0.471,0.0,0.099,0.719,117.005,369231,4,Brazilian Funk
0.751,0.294,6,-15.908,0,0.451,0.417,0.0874,0.0989,0.14,129.986,121861,4,Brazilian Funk
0.661,0.629,8,-6.848,0,0.0525,0.00363,0.49,0.335,0.378,135.147,116444,4,Brazilian Funk
0.723,0.502,4,-9.05,0,0.362,0.193,0.0,0.347,0.723,129.266,125990,4,Brazilian Funk
0.742,0.439,3,-5.141,0,0.28,0.637,0.0,0.0876,0.842,85.974,210461,3,Brazilian Funk
0.746,0.891,9,0.747,0,0.0717,0.127,0.0,0.336,0.346,130.078,199401,4,Brazilian Funk
0.799,0.672,7,-2.2,1,0.333,0.668,1.79e-06,0.0848,0.531,88.119,207273,4,Brazilian Funk
0.715,0.543,6,-6.264,0,0.723,0.575,0.0,0.0694,0.595,113.194,342353,5,Brazilian Funk
0.731,0.5,9,-4.152,0,0.433,0.706,0.0,0.0901,0.618,127.137,487579,5,Brazilian Funk
0.881,0.926,6,-1.449,1,0.225,0.13,0.0,0.341,0.837,102.671,187013,5,Brazilian Funk
0.767,0.568,8,-0.72,1,0.0538,0.557,5.7e-05,0.131,0.531,130.178,129231,4,Brazilian Funk
0.883,0.666,6,-6.375,1,0.323,0.0458,0.0,0.292,0.484,121.946,140657,4,Brazilian Funk
0.927,0.593,1,-1.303,1,0.0735,0.139,0.169,0.917,0.176,130.041,166154,4,Brazilian Funk
0.851,0.619,7,-4.106,0,0.103,0.561,0.0,0.0623,0.6,129.943,114462,4,Brazilian Funk
0.87,0.311,4,-9.7,1,0.107,0.619,0.0,0.115,0.718,86.673,155145,4,Brazilian Funk
0.649,0.641,1,-5.249,0,0.499,0.187,0.0,0.0737,0.962,85.892,213189,3,Brazilian Funk
0.78,0.741,8,-5.409,0,0.317,0.07,0.0,0.0785,0.719,131.942,116363,4,Brazilian Funk
0.799,0.759,5,-3.822,0,0.0457,0.00713,0.0,0.1,0.885,145.078,143077,4,Brazilian Funk
0.812,0.485,3,-7.917,0,0.132,0.262,1.21e-06,0.216,0.655,117.939,132458,4,Brazilian Funk
0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,193806,4,Brazilian Funk
0.574,0.858,1,-3.352,0,0.169,0.452,0.00149,0.111,0.724,130.014,156745,4,Brazilian Funk
0.732,0.59,11,-8.433,0,0.392,0.34,1.66e-06,0.332,0.63,89.911,288000,3,Brazilian Funk
0.867,0.67,0,-3.839,0,0.0438,0.23,0.00468,0.0889,0.891,135.064,160905,4,Brazilian Funk
0.678,0.644,8,-5.03,0,0.398,0.209,1.75e-05,0.114,0.371,130.027,123794,4,Brazilian Funk
0.922,0.556,3,-6.282,0,0.0627,0.186,0.0,0.0349,0.971,130.082,135047,4,Brazilian Funk
0.854,0.873,6,-4.862,1,0.274,0.142,0.0,0.589,0.965,150.093,149515,4,Brazilian Funk
0.833,0.554,4,-3.294,0,0.459,0.413,0.0,0.0694,0.487,109.145,275122,5,Brazilian Funk
0.921,0.609,10,-6.307,0,0.249,0.647,0.0,0.111,0.821,119.839,312000,4,Brazilian Funk
0.814,0.423,7,-9.09,1,0.167,0.159,0.0,0.101,0.741,85.35,197332,5,Brazilian Funk
0.781,0.579,10,-6.272,1,0.107,0.739,0.0,0.0762,0.706,130.111,125717,4,Brazilian Funk
0.709,0.878,10,-5.182,0,0.0489,0.0156,1.26e-05,0.171,0.837,150.046,172000,4,Brazilian Funk
0.631,0.243,0,-9.771,1,0.0667,0.942,0.0,0.111,0.259,133.218,160000,3,Brazilian Funk
0.621,0.594,1,-2.104,1,0.438,0.272,0.000931,0.171,0.678,75.346,148615,5,Brazilian Funk
0.762,0.714,9,-2.436,0,0.219,0.146,0.0,0.0415,0.558,112.985,250588,5,Brazilian Funk
0.722,0.728,9,-5.069,1,0.0622,0.478,0.0,0.0731,0.955,170.06,111659,4,Brazilian Funk
0.859,0.687,9,-7.142,1,0.0899,0.348,0.0,0.0785,0.549,130.054,171692,4,Brazilian Funk
0.882,0.727,2,-3.326,1,0.527,0.0418,0.0,0.156,0.855,135.068,154166,4,Brazilian Funk
0.601,0.39,8,-13.409,0,0.491,0.297,0.0,0.109,0.609,89.993,578667,4,Brazilian Funk
0.806,0.86,9,-3.472,0,0.0635,0.418,0.000111,0.0848,0.92,142.0,152535,4,Brazilian Funk
0.846,0.789,10,-0.095,0,0.32,0.54,0.00402,0.106,0.605,87.776,125227,5,Brazilian Funk
0.75,0.663,5,-6.652,1,0.052,0.305,0.00294,0.159,0.968,130.008,158538,4,Brazilian Funk
0.867,0.825,10,-7.1,0,0.294,0.0158,0.00538,0.253,0.732,130.102,121078,4,Brazilian Funk
0.714,0.404,3,-7.903,0,0.453,0.457,0.0,0.0701,0.782,130.088,140308,4,Brazilian Funk
0.666,0.612,1,-7.842,0,0.0893,0.388,0.00273,0.169,0.682,130.092,70154,4,Brazilian Funk
0.896,0.634,11,-5.438,0,0.149,0.344,0.0,0.093,0.853,98.037,190399,4,Brazilian Funk
0.652,0.633,5,-8.689,0,0.2,0.0905,0.157,0.139,0.71,89.996,124175,3,Brazilian Funk
0.704,0.527,9,-5.849,1,0.24,0.504,0.0,0.273,0.824,86.462,155077,5,Brazilian Funk
0.637,0.629,0,-7.36,1,0.421,0.937,0.0035,0.131,0.648,174.098,149108,5,Brazilian Funk
0.829,0.554,1,-0.482,0,0.088,0.481,0.00113,0.152,0.313,129.92,106495,4,Brazilian Funk
0.458,0.677,8,-5.783,1,0.158,0.593,0.0,0.238,0.696,80.344,179945,3,Brazilian Funk
0.447,0.428,4,-6.792,0,0.303,0.821,0.0,0.0841,0.53,168.966,149538,3,Brazilian Funk
0.682,0.826,8,-4.854,0,0.0528,0.182,0.0,0.052,0.688,134.067,168139,4,Brazilian Funk
0.625,0.252,9,-5.895,1,0.77,0.874,0.000103,0.164,0.18,174.71,103385,4,Brazilian Funk
0.553,0.516,11,-7.53,0,0.0743,0.399,9.67e-06,0.125,0.333,73.273,131077,4,Brazilian Funk
0.76,0.652,4,-5.188,0,0.275,0.123,0.0,0.104,0.416,112.806,169459,5,Brazilian Funk
0.69,0.728,2,-8.374,1,0.208,0.0352,1.07e-05,0.301,0.545,164.989,163239,4,Brazilian Funk
0.648,0.215,0,-9.495,0,0.757,0.591,0.0,0.126,0.461,75.176,177808,5,Brazilian Funk
0.737,0.484,0,-7.767,0,0.309,0.331,0.0,0.191,0.826,113.757,338824,5,Brazilian Funk
0.844,0.527,6,-3.864,0,0.0655,0.541,0.0,0.159,0.7,131.848,192747,4,Brazilian Funk
0.955,0.853,1,-1.078,1,0.206,0.356,0.0172,0.155,0.427,130.032,214154,4,Brazilian Funk
0.641,0.81,6,-2.252,1,0.37,0.722,0.0184,0.103,0.902,161.603,153231,5,Brazilian Funk
0.792,0.768,4,-5.074,0,0.107,0.046,3.39e-06,0.067,0.295,89.917,158005,4,Brazilian Funk
0.951,0.473,6,-5.274,1,0.135,0.000902,6.78e-05,0.057,0.759,134.043,191642,4,Brazilian Funk
0.846,0.98,5,-3.517,0,0.314,0.689,0.099,0.335,0.629,130.171,152769,4,Brazilian Funk
0.59,0.95,3,-2.519,0,0.0516,0.00143,0.00729,0.193,0.182,129.842,106154,4,Brazilian Funk
0.654,0.424,3,-3.698,1,0.181,0.695,0.0,0.117,0.293,116.681,154667,5,Brazilian Funk
0.793,0.755,1,-3.0,0,0.242,0.337,0.0,0.296,0.739,86.708,131082,3,Brazilian Funk
0.874,0.638,10,-5.468,0,0.208,0.306,0.000108,0.164,0.807,135.119,124312,4,Brazilian Funk
0.798,0.938,7,-4.125,1,0.389,0.0343,0.0,0.0893,0.203,133.081,163736,4,Brazilian Funk
0.85,0.827,4,-2.961,0,0.212,0.249,2.32e-06,0.122,0.711,156.904,155967,4,Brazilian Funk
0.828,0.951,10,1.738,0,0.284,0.493,1.06e-05,0.0651,0.65,129.93,155545,4,Brazilian Funk
0.816,0.915,5,-2.312,0,0.247,0.0774,0.0,0.422,0.967,150.095,108800,4,Brazilian Funk
0.834,0.82,10,-4.319,0,0.365,0.552,5.17e-05,0.0807,0.589,131.879,138665,4,Brazilian Funk
0.907,0.603,1,-2.518,1,0.11,0.184,0.000841,0.0915,0.483,130.096,225231,4,Brazilian Funk
0.91,0.679,9,-5.749,0,0.0572,0.0485,0.00577,0.121,0.681,129.987,190225,4,Brazilian Funk
0.905,0.875,6,-1.55,1,0.272,0.252,5.13e-06,0.0423,0.748,129.929,136615,4,Brazilian Funk
0.931,0.909,8,0.088,1,0.0647,0.464,0.0,0.0617,0.835,129.98,176252,4,Brazilian Funk
0.811,0.689,0,-5.113,0,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,129782,4,Brazilian Funk
0.956,0.744,7,-3.178,1,0.294,0.119,0.00533,0.191,0.849,130.007,237231,4,Brazilian Funk
0.95,0.715,1,0.704,1,0.275,0.0101,3.9e-05,0.459,0.48,130.073,186923,4,Brazilian Funk
0.598,0.668,6,-3.246,0,0.0909,0.505,0.0,0.106,0.33,124.511,215040,4,Brazilian Funk
0.961,0.931,7,-1.697,1,0.341,0.596,0.0,0.117,0.947,130.074,211633,4,Brazilian Funk
0.771,0.693,9,-4.185,0,0.215,0.0944,0.0,0.14,0.508,144.211,143333,4,Brazilian Funk
0.846,0.674,8,-5.557,0,0.429,0.402,2.52e-06,0.151,0.676,150.045,129963,4,Brazilian Funk
0.717,0.705,8,-2.589,0,0.194,0.2,0.0,0.15,0.557,180.078,196000,4,Brazilian Funk
0.87,0.374,9,-6.557,0,0.133,0.619,2.7e-06,0.102,0.515,88.013,122727,4,Brazilian Funk
0.839,0.545,10,-3.718,1,0.0753,0.0151,0.0,0.114,0.545,129.907,147692,4,Brazilian Funk
0.565,0.85,10,-5.086,0,0.121,0.74,0.0719,0.131,0.327,65.008,147307,4,Brazilian Funk
0.735,0.787,0,-4.974,1,0.14,0.0495,0.0,0.149,0.772,139.934,183429,4,Brazilian Funk
0.893,0.649,11,-0.165,1,0.363,0.166,7.74e-05,0.112,0.746,86.607,111692,3,Brazilian Funk
0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,193440,4,Brazilian Funk
0.502,0.754,8,-2.722,0,0.24,0.121,0.0,0.102,0.449,179.978,386717,4,Brazilian Funk
0.751,0.955,9,-2.31,1,0.165,0.666,0.0,0.0564,0.741,149.934,126400,4,Brazilian Funk
0.573,0.936,5,-3.434,0,0.28,0.499,0.00502,0.0675,0.894,149.862,126756,4,Brazilian Funk
0.881,0.888,7,-3.417,1,0.0491,0.442,2.34e-05,0.26,0.749,128.018,146255,4,Brazilian Funk
0.881,0.441,2,-4.335,0,0.149,0.867,0.000125,0.0922,0.743,109.092,158049,5,Brazilian Funk
0.843,0.294,2,-7.925,0,0.339,0.47,0.0,0.194,0.856,86.671,133846,3,Brazilian Funk
0.784,0.73,9,-6.445,0,0.129,0.141,0.0,0.105,0.828,165.1,154305,4,Brazilian Funk
0.75,0.909,1,-2.793,1,0.184,0.531,0.0,0.933,0.775,130.028,208241,4,Brazilian Funk
0.606,0.877,1,-10.087,0,0.0735,0.495,0.00177,0.958,0.767,150.045,169954,4,Brazilian Funk
0.79,0.836,3,-5.028,0,0.0713,0.0312,1.37e-05,0.104,0.528,130.034,140356,4,Brazilian Funk
0.955,0.534,2,-9.556,1,0.301,0.218,0.000133,0.0871,0.573,124.982,161285,4,Brazilian Funk
0.738,0.821,9,-3.597,0,0.0405,0.0314,0.000458,0.0485,0.536,101.982,143480,4,Brazilian Funk
0.667,0.487,1,-6.263,0,0.23,0.141,4.06e-06,0.0871,0.878,123.403,267216,5,Brazilian Funk
0.717,0.46,9,-2.849,1,0.168,0.754,8.73e-05,0.121,0.845,113.46,203294,5,Brazilian Funk
0.73,0.907,4,-3.789,1,0.272,0.0537,1.35e-06,0.181,0.61,131.002,177029,4,Brazilian Funk
0.905,0.648,6,-4.636,0,0.0563,0.303,0.0,0.0664,0.968,125.029,164275,4,Brazilian Funk
0.667,0.668,8,-5.427,0,0.328,0.0369,0.0,0.059,0.675,111.796,149647,5,Brazilian Funk
0.65,0.76,0,-8.573,1,0.757,0.482,0.0,0.31,0.942,86.801,158267,3,Brazilian Funk
0.796,0.345,2,-8.443,0,0.0878,0.482,0.0,0.107,0.781,134.961,168800,4,Brazilian Funk
0.808,0.735,8,0.809,0,0.162,0.529,2.48e-06,0.183,0.489,129.984,128894,4,Brazilian Funk
0.776,0.714,7,-5.015,1,0.135,0.456,0.0,0.145,0.663,134.749,165112,4,Brazilian Funk
0.715,0.537,1,-6.558,1,0.0285,0.589,0.0,0.132,0.455,100.028,208000,4,Brazilian Funk
0.6,0.565,7,-7.347,0,0.361,0.39,0.0,0.0544,0.512,77.279,186783,5,Brazilian Funk
0.752,0.727,8,-9.534,0,0.0874,0.416,2.74e-06,0.0816,0.964,169.971,155417,4,Brazilian Funk
0.499,0.551,10,-7.407,0,0.12,0.0422,6.82e-06,0.0938,0.493,86.533,187385,5,Brazilian Funk
0.875,0.802,10,-2.563,1,0.0545,0.568,0.0938,0.114,0.903,139.943,147643,4,Brazilian Funk
0.834,0.656,8,-6.007,1,0.141,0.0475,0.0,0.0986,0.756,155.043,116129,4,Brazilian Funk
0.814,0.972,11,1.55,0,0.0428,0.309,0.0418,0.304,0.817,129.972,149038,4,Brazilian Funk
0.683,0.481,4,-5.309,0,0.27,0.714,0.0,0.0862,0.205,111.855,521959,5,Brazilian Funk
0.601,0.34,1,-9.317,0,0.555,0.788,0.0,0.0918,0.496,85.72,164308,5,Brazilian Funk
0.758,0.458,4,-7.095,0,0.0598,0.806,0.0,0.11,0.661,109.601,169756,5,Brazilian Funk
0.602,0.76,10,-4.979,0,0.354,0.5,0.163,0.217,0.334,132.152,174134,4,Brazilian Funk
0.887,0.666,8,-6.973,1,0.0911,0.141,0.0,0.0453,0.927,96.016,163710,4,Brazilian Funk
0.673,0.802,0,-1.424,0,0.0558,0.651,8.56e-05,0.126,0.641,86.721,123692,5,Brazilian Funk
0.617,0.55,1,-3.15,1,0.447,0.605,0.00263,0.163,0.499,77.059,169384,4,Brazilian Funk
0.841,0.592,11,-1.469,0,0.155,0.263,0.0,0.0865,0.563,164.039,421463,4,Brazilian Funk
0.875,0.64,8,-4.995,0,0.24,0.194,2.41e-05,0.108,0.407,130.063,123794,4,Brazilian Funk
0.645,0.33,1,-0.666,0,0.506,0.174,1.67e-06,0.0697,0.62,85.547,117231,5,Brazilian Funk
0.54,0.54,5,-0.08,1,0.321,0.572,0.00202,0.126,0.755,82.643,142154,3,Brazilian Funk
0.89,0.682,7,-4.644,1,0.177,0.218,0.0016,0.154,0.385,130.025,83267,4,Brazilian Funk
0.752,0.628,2,-7.476,0,0.465,0.732,0.000372,0.0644,0.715,86.622,135231,3,Brazilian Funk
0.846,0.742,5,-1.428,0,0.0551,0.00619,1.85e-05,0.175,0.942,130.021,254644,4,Brazilian Funk
0.626,0.668,11,-7.42,0,0.0669,0.262,1.7e-06,0.389,0.519,116.955,176410,4,Brazilian Funk
0.854,0.691,6,-6.723,0,0.12,0.107,0.00163,0.0771,0.311,149.918,172154,4,Brazilian Funk
0.839,0.929,11,-2.119,1,0.262,0.603,0.00159,0.121,0.806,150.089,137600,4,Brazilian Funk
0.78,0.856,8,-6.264,0,0.267,0.0233,0.0,0.0916,0.605,104.904,195429,4,Brazilian Funk
0.633,0.459,7,-4.338,1,0.52,0.507,1.44e-06,0.0868,0.718,164.445,134774,5,Brazilian Funk
0.858,0.591,8,-7.049,1,0.244,0.101,0.0,0.219,0.504,97.059,133608,4,Brazilian Funk
0.745,0.721,10,-6.226,0,0.0665,0.21,0.42,0.13,0.108,130.023,105231,4,Brazilian Funk
0.71,0.605,3,-1.784,1,0.109,0.54,0.0121,0.0958,0.747,87.2,152727,5,Brazilian Funk
0.739,0.586,2,-5.644,0,0.153,0.754,0.0,0.12,0.578,141.829,341408,4,Brazilian Funk
0.81,0.585,4,-6.116,0,0.126,0.594,0.0,0.099,0.715,129.966,163240,4,Brazilian Funk
0.795,0.705,4,-4.041,0,0.0606,0.252,1.88e-06,0.248,0.571,95.023,669158,4,Brazilian Funk
0.904,0.564,0,-4.779,1,0.121,0.0368,0.0,0.054,0.843,133.029,148577,4,Brazilian Funk
0.803,0.637,7,-3.771,0,0.371,0.48,0.0,0.174,0.675,113.679,175059,3,Brazilian Funk
0.847,0.353,5,-10.728,0,0.103,0.299,0.000293,0.102,0.461,110.725,176386,5,Brazilian Funk
0.634,0.807,6,-4.968,0,0.0635,0.364,2.4e-06,0.0824,0.749,179.883,119955,4,Brazilian Funk
0.313,0.529,5,-14.876,0,0.0995,0.673,0.109,0.383,0.245,129.878,188307,4,Brazilian Funk
0.756,0.723,4,-5.033,0,0.105,0.181,0.0,0.0747,0.965,165.05,144916,4,Brazilian Funk
0.614,0.515,8,-6.556,1,0.138,0.605,0.0,0.132,0.294,84.589,231529,4,Brazilian Funk
0.632,0.762,11,-4.015,1,0.27,0.116,0.0,0.491,0.544,86.68,176769,5,Brazilian Funk
0.863,0.523,1,-10.301,1,0.133,0.0356,0.725,0.108,0.344,128.02,91851,4,Brazilian Funk
0.705,0.341,7,-9.256,0,0.645,0.692,0.0,0.0826,0.749,112.842,169412,5,Brazilian Funk
0.608,0.55,11,-7.372,0,0.588,0.707,1.57e-06,0.263,0.535,63.766,272136,4,Brazilian Funk
0.904,0.539,11,-7.79,1,0.123,0.281,8.63e-06,0.0934,0.787,126.12,110476,4,Brazilian Funk
0.499,0.558,6,-12.188,1,0.192,0.0783,0.317,0.152,0.145,195.539,122679,4,Brazilian Funk
0.677,0.817,10,-4.235,0,0.218,0.137,0.0,0.12,0.603,100.995,362769,4,Brazilian Funk
0.627,0.418,7,-6.965,0,0.438,0.558,0.0,0.0776,0.597,119.749,197329,5,Brazilian Funk
0.932,0.642,7,-5.579,1,0.213,0.189,0.0,0.0571,0.947,94.974,115737,4,Brazilian Funk
0.623,0.806,0,-1.155,1,0.448,0.896,0.000262,0.169,0.612,82.047,145846,3,Brazilian Funk
0.678,0.43,2,-1.283,1,0.0983,0.829,4.16e-06,0.0971,0.579,85.609,124519,5,Brazilian Funk
0.669,0.802,1,-3.13,1,0.0381,0.47,0.0,0.309,0.838,134.139,152466,4,Brazilian Funk
0.734,0.603,2,-7.166,0,0.248,0.549,0.000117,0.109,0.572,104.06,387692,4,Brazilian Funk
0.594,0.58,11,-5.646,0,0.37,0.439,0.0,0.0821,0.437,127.725,183429,1,Brazilian Funk
0.841,0.551,1,-8.85,0,0.2,0.609,0.000645,0.352,0.822,95.033,160784,4,Brazilian Funk
0.863,0.581,8,-4.238,0,0.362,0.543,0.0,0.0757,0.688,113.464,146824,5,Brazilian Funk
0.955,0.881,2,-4.244,1,0.188,0.436,0.000648,0.0825,0.501,132.103,149091,4,Brazilian Funk
0.824,0.837,2,-2.384,1,0.0452,0.509,0.0,0.195,0.469,130.055,193572,4,Brazilian Funk
0.727,0.702,5,-2.568,1,0.0692,0.046,0.0,0.298,0.644,129.989,210521,4,Brazilian Funk
0.799,0.493,8,-8.004,0,0.465,0.572,0.0,0.0911,0.661,159.875,140143,4,Brazilian Funk
0.861,0.883,1,-4.423,1,0.14,0.35,0.000699,0.0696,0.875,142.974,175957,4,Brazilian Funk
0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,137624,4,Brazilian Funk
0.848,0.615,8,-1.413,1,0.0538,0.418,0.00179,0.268,0.462,125.029,105105,4,Brazilian Funk
0.824,0.45,8,-7.821,0,0.273,0.309,0.0,0.122,0.802,135.885,127059,4,Brazilian Funk
0.701,0.334,8,-5.392,1,0.137,0.515,0.0,0.162,0.631,114.841,225391,4,Brazilian Funk
0.6,0.862,5,-0.684,1,0.404,0.597,0.0,0.654,0.821,81.432,161884,5,Brazilian Funk
0.924,0.42,5,-7.145,0,0.205,0.625,0.000308,0.0701,0.744,129.99,155133,4,Brazilian Funk
0.459,0.747,8,-2.665,0,0.199,0.355,0.0,0.289,0.517,63.546,624000,5,Brazilian Funk
0.729,0.92,2,-2.899,1,0.0557,0.664,0.0,0.134,0.758,96.983,163299,4,Brazilian Funk
0.928,0.638,11,-2.929,1,0.0935,0.562,0.000111,0.0558,0.813,129.83,115923,4,Brazilian Funk
0.825,0.758,9,-1.73,0,0.238,0.0895,0.0,0.0661,0.828,176.059,170397,4,Brazilian Funk
0.837,0.672,2,-0.199,1,0.348,0.678,0.0028,0.11,0.465,86.69,142154,5,Brazilian Funk
0.787,0.643,7,-5.056,0,0.11,0.554,0.0,0.111,0.721,92.979,247742,4,Brazilian Funk
0.388,0.965,1,0.202,0,0.418,0.57,0.0,0.886,0.718,88.248,160866,3,Brazilian Funk
0.953,0.907,1,-2.755,1,0.276,0.176,0.000389,0.0674,0.896,130.036,162577,4,Brazilian Funk
0.816,0.512,9,-5.992,1,0.451,0.465,0.0,0.0998,0.712,113.293,570360,5,Brazilian Funk
0.696,0.962,4,-1.082,0,0.428,0.0129,0.0771,0.306,0.302,130.136,132921,4,Brazilian Funk
0.667,0.546,5,-5.438,0,0.357,0.0665,0.0,0.0734,0.433,116.455,322000,5,Brazilian Funk
0.764,0.582,10,-6.908,0,0.17,0.0244,0.0,0.0729,0.938,170.09,151187,4,Brazilian Funk
0.612,0.415,4,-5.704,0,0.119,0.789,0.0,0.0791,0.913,87.449,109846,5,Brazilian Funk
0.652,0.938,0,-2.722,1,0.0941,0.518,0.804,0.197,0.782,86.547,70154,5,Brazilian Funk
0.773,0.655,1,-3.571,1,0.0605,0.0806,0.0,0.106,0.428,130.962,157650,4,Brazilian Funk
0.674,0.596,10,-4.086,0,0.116,0.727,0.0,0.156,0.818,89.83,193333,4,Brazilian Funk
0.884,0.896,1,-3.921,0,0.15,0.0857,0.0,0.0863,0.705,136.981,128782,4,Brazilian Funk
0.515,0.687,5,-9.614,0,0.15,0.33,0.0,0.119,0.737,74.391,164510,4,Brazilian Funk
0.528,0.727,6,-2.35,0,0.0672,0.00182,0.0,0.1,0.583,100.144,182465,4,Brazilian Funk
0.563,0.764,11,-5.518,0,0.17,0.366,5.95e-06,0.101,0.36,89.03,394667,4,Brazilian Funk
0.713,0.648,2,-3.299,0,0.418,0.402,0.0,0.102,0.581,88.92,218667,4,Brazilian Funk
0.768,0.718,4,-4.459,1,0.0945,0.282,0.0,0.104,0.802,155.025,144719,4,Brazilian Funk
0.56,0.568,1,-5.989,0,0.277,0.651,0.0,0.138,0.686,84.045,520678,3,Brazilian Funk
0.838,0.531,1,-5.625,0,0.118,0.127,0.0,0.132,0.61,123.904,420967,4,Brazilian Funk
0.829,0.646,6,-5.171,1,0.0561,0.273,0.0,0.0971,0.349,122.033,216607,4,Brazilian Funk
0.75,0.904,8,-1.745,0,0.143,0.11,4.87e-06,0.234,0.51,130.14,130154,4,Brazilian Funk
0.836,0.48,9,-8.701,1,0.368,0.525,0.0,0.133,0.779,130.048,193846,4,Brazilian Funk
0.568,0.448,10,-5.329,0,0.402,0.646,1.43e-05,0.103,0.714,162.991,141231,5,Brazilian Funk
0.593,0.744,6,-3.517,1,0.463,0.329,0.000864,0.136,0.504,127.057,123231,4,Brazilian Funk
0.95,0.715,2,-4.644,1,0.288,0.386,1.03e-06,0.112,0.754,130.032,138462,4,Brazilian Funk
0.933,0.959,0,-0.468,0,0.385,0.643,0.0,0.103,0.78,129.92,134862,4,Brazilian Funk
0.729,0.776,2,-3.357,0,0.077,0.124,0.0,0.122,0.631,174.031,101998,4,Brazilian Funk
0.527,0.686,1,-2.406,0,0.0562,0.000861,0.000508,0.304,0.0671,64.862,107651,4,Brazilian Funk
0.732,0.769,2,-3.566,1,0.256,0.0928,0.000185,0.178,0.588,145.153,109241,4,Brazilian Funk
0.836,0.767,8,-4.111,0,0.302,0.44,0.0,0.0684,0.911,132.035,123125,4,Brazilian Funk
0.56,0.658,8,-2.391,0,0.0887,0.272,0.0,0.0913,0.656,131.346,108000,5,Brazilian Funk
0.757,0.643,11,-5.517,0,0.0601,0.27,0.0,0.119,0.421,131.971,158445,4,Brazilian Funk
0.756,0.892,11,-1.091,1,0.337,0.198,0.0,0.101,0.784,150.03,131413,4,Brazilian Funk
0.748,0.552,8,-10.824,1,0.21,0.0766,0.00166,0.0936,0.756,171.949,149317,4,Brazilian Funk
0.844,0.449,8,-6.293,1,0.046,0.178,4.48e-05,0.702,0.658,119.979,140000,4,Brazilian Funk
0.871,0.452,0,-10.082,1,0.668,0.404,0.0,0.0986,0.462,126.965,648657,4,Brazilian Funk
0.799,0.862,4,-2.825,0,0.252,0.192,0.00822,0.0686,0.856,164.018,117794,4,Brazilian Funk
0.846,0.752,1,-5.012,1,0.263,0.182,0.000178,0.238,0.8,160.205,136707,4,Brazilian Funk
0.558,0.448,9,-5.672,0,0.057,0.564,0.0,0.109,0.342,129.99,472615,4,Brazilian Funk
0.576,0.657,4,-9.792,1,0.445,0.661,0.0,0.115,0.92,89.701,152000,5,Brazilian Funk
0.598,0.539,6,-3.002,1,0.436,0.714,0.0522,0.121,0.475,194.244,147692,3,Brazilian Funk
0.761,0.543,3,-7.717,0,0.0509,0.366,0.0,0.285,0.541,123.936,240000,4,Brazilian Funk
0.934,0.566,1,-6.577,1,0.0842,0.17,3.01e-05,0.0747,0.74,126.885,127068,4,Brazilian Funk
0.67,0.576,9,-4.641,0,0.389,0.88,2.12e-05,0.159,0.802,84.625,102901,5,Brazilian Funk
0.817,0.907,0,-2.459,0,0.0817,0.544,4.34e-06,0.0449,0.856,149.954,140800,4,Brazilian Funk
0.752,0.452,7,-10.789,1,0.0707,0.174,3.02e-06,0.173,0.716,170.027,156706,4,Brazilian Funk
0.593,0.577,3,-0.712,0,0.119,0.43,1.16e-05,0.0694,0.823,84.574,154237,4,Brazilian Funk
0.765,0.568,0,-4.745,0,0.0507,0.0228,0.0,0.342,0.509,130.203,158769,4,Brazilian Funk
0.77,0.864,5,-3.977,1,0.0645,0.0797,2.72e-06,0.0722,0.737,149.941,179454,4,Brazilian Funk
0.685,0.958,1,-1.31,0,0.131,0.352,2.46e-05,0.292,0.311,80.263,124382,4,Brazilian Funk
0.791,0.867,4,-1.485,0,0.104,0.317,0.0,0.178,0.847,155.773,160810,4,Brazilian Funk
0.933,0.729,9,-4.908,1,0.06,0.0424,0.00164,0.0975,0.649,129.98,172904,4,Brazilian Funk
0.944,0.4,5,-6.923,1,0.115,0.542,1.17e-06,0.0764,0.543,120.001,184569,4,Brazilian Funk
0.902,0.783,9,-5.239,1,0.261,0.389,0.0,0.743,0.883,130.04,232635,4,Brazilian Funk
