danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.735,0.787,0,-4.974,1,0.14,0.0495,0.0,0.149,0.772,139.934,audio_features,3f75BmT1ClAVyjjFEw6sws,spotify:track:3f75BmT1ClAVyjjFEw6sws,https://api.spotify.com/v1/tracks/3f75BmT1ClAVyjjFEw6sws,https://api.spotify.com/v1/audio-analysis/3f75BmT1ClAVyjjFEw6sws,183429,4
0.69,0.607,11,-6.492,0,0.094,0.074,0.0,0.153,0.527,97.964,audio_features,4KDKbQWEng8BAhPy9Gz2zG,spotify:track:4KDKbQWEng8BAhPy9Gz2zG,https://api.spotify.com/v1/tracks/4KDKbQWEng8BAhPy9Gz2zG,https://api.spotify.com/v1/audio-analysis/4KDKbQWEng8BAhPy9Gz2zG,160657,4
0.765,0.624,1,-8.25,0,0.369,0.0428,0.0,0.0911,0.529,152.888,audio_features,4RMjRkkLrAiTG2QgiJaFyc,spotify:track:4RMjRkkLrAiTG2QgiJaFyc,https://api.spotify.com/v1/tracks/4RMjRkkLrAiTG2QgiJaFyc,https://api.spotify.com/v1/audio-analysis/4RMjRkkLrAiTG2QgiJaFyc,126667,5
0.783,0.605,2,-7.475,1,0.0605,0.092,0.0,0.0946,0.618,148.131,audio_features,73bl3vBYytq1W3vJOT3hk5,spotify:track:73bl3vBYytq1W3vJOT3hk5,https://api.spotify.com/v1/tracks/73bl3vBYytq1W3vJOT3hk5,https://api.spotify.com/v1/audio-analysis/73bl3vBYytq1W3vJOT3hk5,108649,4
0.823,0.501,2,-6.149,1,0.0517,0.0886,0.0,0.1,0.424,121.975,audio_features,4MsMm1zNLzSnATK1l1NnjZ,spotify:track:4MsMm1zNLzSnATK1l1NnjZ,https://api.spotify.com/v1/tracks/4MsMm1zNLzSnATK1l1NnjZ,https://api.spotify.com/v1/audio-analysis/4MsMm1zNLzSnATK1l1NnjZ,173115,4
0.958,0.869,0,-5.17,1,0.233,0.0105,0.0,0.0586,0.723,102.004,audio_features,3un3wRHzA77vlkWIXTWxNW,spotify:track:3un3wRHzA77vlkWIXTWxNW,https://api.spotify.com/v1/tracks/3un3wRHzA77vlkWIXTWxNW,https://api.spotify.com/v1/audio-analysis/3un3wRHzA77vlkWIXTWxNW,139193,4
0.636,0.729,2,-4.495,1,0.055,0.0458,0.0,0.384,0.141,146.009,audio_features,1yeB8MUNeLo9Ek1UEpsyz6,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,https://api.spotify.com/v1/tracks/1yeB8MUNeLo9Ek1UEpsyz6,https://api.spotify.com/v1/audio-analysis/1yeB8MUNeLo9Ek1UEpsyz6,319192,4
0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4
0.813,0.738,6,-1.681,1,0.123,0.058,2.82e-05,0.0843,0.801,87.989,audio_features,3ps5MDjfpA3wAbKMitNWgM,spotify:track:3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/tracks/3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/audio-analysis/3ps5MDjfpA3wAbKMitNWgM,146634,4
0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,audio_features,6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,222000,4
0.855,0.781,1,-4.676,1,0.13,0.0134,1.94e-05,0.3,0.735,93.993,audio_features,1b6eriQLU5XiT74Wfgsp1D,spotify:track:1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/tracks/1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/audio-analysis/1b6eriQLU5XiT74Wfgsp1D,238715,4
0.469,0.772,11,-5.561,0,0.0297,0.00129,3.07e-06,0.404,0.469,75.003,audio_features,4UcnP64mbjBbjSDgSv5YYT,spotify:track:4UcnP64mbjBbjSDgSv5YYT,https://api.spotify.com/v1/tracks/4UcnP64mbjBbjSDgSv5YYT,https://api.spotify.com/v1/audio-analysis/4UcnP64mbjBbjSDgSv5YYT,166389,4
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4
0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4
0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,audio_features,7iUtQNMRB8ZkKC4AmEuCJC,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC,174230,4
0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996,audio_features,3hbTkJ0yFzHbawnKyhvTQj,spotify:track:3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/tracks/3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/audio-analysis/3hbTkJ0yFzHbawnKyhvTQj,224973,4
0.813,0.738,6,-1.681,1,0.123,0.058,2.82e-05,0.0843,0.801,87.989,audio_features,3ps5MDjfpA3wAbKMitNWgM,spotify:track:3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/tracks/3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/audio-analysis/3ps5MDjfpA3wAbKMitNWgM,146634,4
0.855,0.781,1,-4.676,1,0.13,0.0134,1.94e-05,0.3,0.735,93.993,audio_features,1b6eriQLU5XiT74Wfgsp1D,spotify:track:1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/tracks/1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/audio-analysis/1b6eriQLU5XiT74Wfgsp1D,238715,4
0.631,0.67,8,-6.958,1,0.153,0.0247,0.0,0.128,0.884,213.99,audio_features,4uJSxi5beZ9GSzq5OKH09h,spotify:track:4uJSxi5beZ9GSzq5OKH09h,https://api.spotify.com/v1/tracks/4uJSxi5beZ9GSzq5OKH09h,https://api.spotify.com/v1/audio-analysis/4uJSxi5beZ9GSzq5OKH09h,185013,4
0.825,0.609,1,-7.415,1,0.217,0.224,6.88e-05,0.159,0.643,94.968,audio_features,6JDf3oDiHpOaWAw7a0GgA5,spotify:track:6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/tracks/6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/audio-analysis/6JDf3oDiHpOaWAw7a0GgA5,123158,4
0.744,0.872,2,-3.794,1,0.0755,0.146,0.0,0.224,0.702,95.065,audio_features,0Co6ZxLNjZIRGZecT0elyH,spotify:track:0Co6ZxLNjZIRGZecT0elyH,https://api.spotify.com/v1/tracks/0Co6ZxLNjZIRGZecT0elyH,https://api.spotify.com/v1/audio-analysis/0Co6ZxLNjZIRGZecT0elyH,184490,4
0.706,0.748,7,-5.908,0,0.106,0.0901,9.29e-06,0.0806,0.734,89.899,audio_features,4EnhZsNiUgAbwTuL5Y0KlS,spotify:track:4EnhZsNiUgAbwTuL5Y0KlS,https://api.spotify.com/v1/tracks/4EnhZsNiUgAbwTuL5Y0KlS,https://api.spotify.com/v1/audio-analysis/4EnhZsNiUgAbwTuL5Y0KlS,208000,4
0.707,0.719,4,-4.963,0,0.0395,0.223,2e-06,0.371,0.701,104.033,audio_features,1kyLInQ2qgYbK4wZxllfV2,spotify:track:1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/tracks/1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/audio-analysis/1kyLInQ2qgYbK4wZxllfV2,162205,4
0.674,0.859,8,-3.45,1,0.0456,0.0919,1.49e-06,0.129,0.475,92.08,audio_features,5MbMMTyoIjSX6iC7sm1eJS,spotify:track:5MbMMTyoIjSX6iC7sm1eJS,https://api.spotify.com/v1/tracks/5MbMMTyoIjSX6iC7sm1eJS,https://api.spotify.com/v1/audio-analysis/5MbMMTyoIjSX6iC7sm1eJS,139940,4
0.743,0.655,6,-5.015,0,0.159,0.114,0.0,0.0764,0.785,172.031,audio_features,05bfbizlM5AX6Mf1RRyMho,spotify:track:05bfbizlM5AX6Mf1RRyMho,https://api.spotify.com/v1/tracks/05bfbizlM5AX6Mf1RRyMho,https://api.spotify.com/v1/audio-analysis/05bfbizlM5AX6Mf1RRyMho,261335,4
0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4
0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4
0.557,0.683,4,-5.487,1,0.0703,0.225,2.04e-06,0.138,0.361,93.015,audio_features,7Dj6drRthSTvR787ejc4eI,spotify:track:7Dj6drRthSTvR787ejc4eI,https://api.spotify.com/v1/tracks/7Dj6drRthSTvR787ejc4eI,https://api.spotify.com/v1/audio-analysis/7Dj6drRthSTvR787ejc4eI,211653,4
0.459,0.162,0,-11.634,1,0.0425,0.929,0.0,0.137,0.483,184.784,audio_features,0EhmTBq33eARyOz3SIi4P2,spotify:track:0EhmTBq33eARyOz3SIi4P2,https://api.spotify.com/v1/tracks/0EhmTBq33eARyOz3SIi4P2,https://api.spotify.com/v1/audio-analysis/0EhmTBq33eARyOz3SIi4P2,153609,3
0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996,audio_features,3hbTkJ0yFzHbawnKyhvTQj,spotify:track:3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/tracks/3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/audio-analysis/3hbTkJ0yFzHbawnKyhvTQj,224973,4
0.576,0.429,7,-7.4,1,0.341,0.875,0.0,0.0982,0.17,133.637,audio_features,5MMEQLCzl9GsknyH42xFOX,spotify:track:5MMEQLCzl9GsknyH42xFOX,https://api.spotify.com/v1/tracks/5MMEQLCzl9GsknyH42xFOX,https://api.spotify.com/v1/audio-analysis/5MMEQLCzl9GsknyH42xFOX,180725,4
0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,audio_features,0KAqMRUSZwzG3dZLdDA4eH,spotify:track:0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/tracks/0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/audio-analysis/0KAqMRUSZwzG3dZLdDA4eH,254240,4
0.667,0.445,2,-8.323,1,0.0931,0.0137,0.00352,0.106,0.641,159.999,audio_features,38zXJ37YwjF6X6K5yP6640,spotify:track:38zXJ37YwjF6X6K5yP6640,https://api.spotify.com/v1/tracks/38zXJ37YwjF6X6K5yP6640,https://api.spotify.com/v1/audio-analysis/38zXJ37YwjF6X6K5yP6640,210187,4
0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4
0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,audio_features,7nDIflSHQXzaa8zupxwv3U,spotify:track:7nDIflSHQXzaa8zupxwv3U,https://api.spotify.com/v1/tracks/7nDIflSHQXzaa8zupxwv3U,https://api.spotify.com/v1/audio-analysis/7nDIflSHQXzaa8zupxwv3U,259853,4
0.837,0.621,4,-7.935,1,0.0474,0.513,5.67e-06,0.127,0.875,120.055,audio_features,456U68M8lIymkz56Zroxh8,spotify:track:456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/tracks/456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/audio-analysis/456U68M8lIymkz56Zroxh8,230905,4
0.581,0.91,0,-2.794,1,0.117,0.196,2.2e-05,0.0893,0.957,199.624,audio_features,7mhIpZ9VHarkdWABXLXEEk,spotify:track:7mhIpZ9VHarkdWABXLXEEk,https://api.spotify.com/v1/tracks/7mhIpZ9VHarkdWABXLXEEk,https://api.spotify.com/v1/audio-analysis/7mhIpZ9VHarkdWABXLXEEk,254884,4
0.651,0.831,0,-4.802,1,0.0976,0.335,0.0,0.716,0.91,106.241,audio_features,6qvCE9WhoF57af6boMwaOz,spotify:track:6qvCE9WhoF57af6boMwaOz,https://api.spotify.com/v1/tracks/6qvCE9WhoF57af6boMwaOz,https://api.spotify.com/v1/audio-analysis/6qvCE9WhoF57af6boMwaOz,376533,4
0.672,0.702,11,-4.662,0,0.0314,0.168,0.0,0.0445,0.615,90.039,audio_features,4dLLdfiniBhDP9dlJQIOi4,spotify:track:4dLLdfiniBhDP9dlJQIOi4,https://api.spotify.com/v1/tracks/4dLLdfiniBhDP9dlJQIOi4,https://api.spotify.com/v1/audio-analysis/4dLLdfiniBhDP9dlJQIOi4,193933,4
0.783,0.581,3,-7.138,1,0.0674,0.467,4.05e-06,0.105,0.909,80.982,audio_features,7zc23D6yOAEHhqGRMC8AbB,spotify:track:7zc23D6yOAEHhqGRMC8AbB,https://api.spotify.com/v1/tracks/7zc23D6yOAEHhqGRMC8AbB,https://api.spotify.com/v1/audio-analysis/7zc23D6yOAEHhqGRMC8AbB,172503,4
0.887,0.799,5,-9.465,1,0.0465,0.752,0.0603,0.0543,0.963,152.031,audio_features,3ztPyNDLOrvNFM1Fh1v8Qx,spotify:track:3ztPyNDLOrvNFM1Fh1v8Qx,https://api.spotify.com/v1/tracks/3ztPyNDLOrvNFM1Fh1v8Qx,https://api.spotify.com/v1/audio-analysis/3ztPyNDLOrvNFM1Fh1v8Qx,343514,4
0.814,0.944,4,-2.758,0,0.0532,0.544,7.91e-06,0.0642,0.961,130.082,audio_features,0K1XXuhaJBPWMcgjj3ug3u,spotify:track:0K1XXuhaJBPWMcgjj3ug3u,https://api.spotify.com/v1/tracks/0K1XXuhaJBPWMcgjj3ug3u,https://api.spotify.com/v1/audio-analysis/0K1XXuhaJBPWMcgjj3ug3u,197333,4
0.658,0.836,0,-4.747,1,0.0582,0.0115,2.94e-06,0.153,0.617,139.971,audio_features,6Js2Fy0gdSAkpD780TYJGu,spotify:track:6Js2Fy0gdSAkpD780TYJGu,https://api.spotify.com/v1/tracks/6Js2Fy0gdSAkpD780TYJGu,https://api.spotify.com/v1/audio-analysis/6Js2Fy0gdSAkpD780TYJGu,168459,4
0.595,0.461,6,-7.786,1,0.0641,0.269,0.000149,0.123,0.338,91.976,audio_features,78dbqYDvx6FOefROApu9w0,spotify:track:78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/tracks/78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/audio-analysis/78dbqYDvx6FOefROApu9w0,192867,4
0.492,0.868,5,-6.108,1,0.0413,0.00526,0.00104,0.211,0.223,158.979,audio_features,4NUFc7YLF1bbpWVmYeccdq,spotify:track:4NUFc7YLF1bbpWVmYeccdq,https://api.spotify.com/v1/tracks/4NUFc7YLF1bbpWVmYeccdq,https://api.spotify.com/v1/audio-analysis/4NUFc7YLF1bbpWVmYeccdq,188350,4
0.653,0.598,0,-9.179,1,0.037,0.0329,0.00196,0.0736,0.711,94.099,audio_features,5BgRSqd7xAhEfWgA9opde9,spotify:track:5BgRSqd7xAhEfWgA9opde9,https://api.spotify.com/v1/tracks/5BgRSqd7xAhEfWgA9opde9,https://api.spotify.com/v1/audio-analysis/5BgRSqd7xAhEfWgA9opde9,229160,4
0.527,0.859,7,-6.685,1,0.0687,0.176,0.0866,0.157,0.443,74.214,audio_features,3UIENhLRdFIOuRan92cAQu,spotify:track:3UIENhLRdFIOuRan92cAQu,https://api.spotify.com/v1/tracks/3UIENhLRdFIOuRan92cAQu,https://api.spotify.com/v1/audio-analysis/3UIENhLRdFIOuRan92cAQu,235627,4
0.657,0.8,4,-6.21,0,0.0384,0.0111,0.0169,0.152,0.526,106.016,audio_features,0L35y8Hfp1GdXXl2LRB6fA,spotify:track:0L35y8Hfp1GdXXl2LRB6fA,https://api.spotify.com/v1/tracks/0L35y8Hfp1GdXXl2LRB6fA,https://api.spotify.com/v1/audio-analysis/0L35y8Hfp1GdXXl2LRB6fA,228671,4
0.326,0.836,5,-7.114,1,0.0566,0.2,0.554,0.115,0.271,112.294,audio_features,6s5Q819P0zK4VJi6nvkDJv,spotify:track:6s5Q819P0zK4VJi6nvkDJv,https://api.spotify.com/v1/tracks/6s5Q819P0zK4VJi6nvkDJv,https://api.spotify.com/v1/audio-analysis/6s5Q819P0zK4VJi6nvkDJv,204404,4
0.738,0.765,0,-3.414,0,0.0479,0.135,0.213,0.0786,0.881,94.995,audio_features,2iUnqMPrjZCvrvp2jYS1Wg,spotify:track:2iUnqMPrjZCvrvp2jYS1Wg,https://api.spotify.com/v1/tracks/2iUnqMPrjZCvrvp2jYS1Wg,https://api.spotify.com/v1/audio-analysis/2iUnqMPrjZCvrvp2jYS1Wg,260250,4
0.383,0.958,7,-2.965,1,0.105,0.00343,0.0,0.394,0.53,169.954,audio_features,4Fx2kqAeOMDXPaZ9HRAtiB,spotify:track:4Fx2kqAeOMDXPaZ9HRAtiB,https://api.spotify.com/v1/tracks/4Fx2kqAeOMDXPaZ9HRAtiB,https://api.spotify.com/v1/audio-analysis/4Fx2kqAeOMDXPaZ9HRAtiB,195436,4
0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4
0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4
0.732,0.811,11,-5.122,0,0.042,0.00592,9.15e-06,0.132,0.668,126.987,audio_features,14ALB7xDkt5blJWUTQj4e6,spotify:track:14ALB7xDkt5blJWUTQj4e6,https://api.spotify.com/v1/tracks/14ALB7xDkt5blJWUTQj4e6,https://api.spotify.com/v1/audio-analysis/14ALB7xDkt5blJWUTQj4e6,176772,4
0.628,0.537,0,-7.256,0,0.0428,0.44,0.0,0.561,0.479,142.821,audio_features,0HaI4Im8kE1YuZQRB7Kuaa,spotify:track:0HaI4Im8kE1YuZQRB7Kuaa,https://api.spotify.com/v1/tracks/0HaI4Im8kE1YuZQRB7Kuaa,https://api.spotify.com/v1/audio-analysis/0HaI4Im8kE1YuZQRB7Kuaa,213999,3
0.886,0.534,5,-4.712,0,0.0481,0.557,0.0,0.13,0.78,131.966,audio_features,4TnEIYOXZ9KBGHOIqG5Xs5,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,https://api.spotify.com/v1/tracks/4TnEIYOXZ9KBGHOIqG5Xs5,https://api.spotify.com/v1/audio-analysis/4TnEIYOXZ9KBGHOIqG5Xs5,137273,4
0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,audio_features,0xGQTpN4ESETtl1Sp6rzd2,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/tracks/0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/audio-analysis/0xGQTpN4ESETtl1Sp6rzd2,301623,4
0.742,0.467,10,-5.557,0,0.0624,0.0458,0.0,0.826,0.366,86.442,audio_features,5EGPf0nqO7vEIwsOX6Er98,spotify:track:5EGPf0nqO7vEIwsOX6Er98,https://api.spotify.com/v1/tracks/5EGPf0nqO7vEIwsOX6Er98,https://api.spotify.com/v1/audio-analysis/5EGPf0nqO7vEIwsOX6Er98,242200,4
0.806,0.793,10,-3.297,0,0.0941,0.0238,0.0,0.224,0.603,129.936,audio_features,4ijd1rkMYDh4D7rxi3O8Jf,spotify:track:4ijd1rkMYDh4D7rxi3O8Jf,https://api.spotify.com/v1/tracks/4ijd1rkMYDh4D7rxi3O8Jf,https://api.spotify.com/v1/audio-analysis/4ijd1rkMYDh4D7rxi3O8Jf,127293,4
0.713,0.501,11,-7.812,0,0.129,0.586,0.0,0.101,0.566,124.112,audio_features,1F5fQlcfAXZelz5Y47MQbJ,spotify:track:1F5fQlcfAXZelz5Y47MQbJ,https://api.spotify.com/v1/tracks/1F5fQlcfAXZelz5Y47MQbJ,https://api.spotify.com/v1/audio-analysis/1F5fQlcfAXZelz5Y47MQbJ,200500,4
0.653,0.452,11,-4.707,1,0.0297,0.349,0.0,0.257,0.47,130.002,audio_features,3Q97FKXvvhX7xNE9T3rp0Z,spotify:track:3Q97FKXvvhX7xNE9T3rp0Z,https://api.spotify.com/v1/tracks/3Q97FKXvvhX7xNE9T3rp0Z,https://api.spotify.com/v1/audio-analysis/3Q97FKXvvhX7xNE9T3rp0Z,166256,4
0.651,0.756,6,-7.97,1,0.0865,0.643,0.0,0.214,0.791,160.03,audio_features,1YlfGwNizEKy299l1PVggn,spotify:track:1YlfGwNizEKy299l1PVggn,https://api.spotify.com/v1/tracks/1YlfGwNizEKy299l1PVggn,https://api.spotify.com/v1/audio-analysis/1YlfGwNizEKy299l1PVggn,195795,4
0.949,0.669,2,-3.922,0,0.222,0.36,0.000592,0.169,0.843,130.05,audio_features,4EV2AD1AL9AV7eY0jhAY1k,spotify:track:4EV2AD1AL9AV7eY0jhAY1k,https://api.spotify.com/v1/tracks/4EV2AD1AL9AV7eY0jhAY1k,https://api.spotify.com/v1/audio-analysis/4EV2AD1AL9AV7eY0jhAY1k,132923,4
0.6,0.575,10,-7.161,1,0.0293,0.824,0.000193,0.176,0.612,129.237,audio_features,61tCa29zrdJ6y2WbgGlHLv,spotify:track:61tCa29zrdJ6y2WbgGlHLv,https://api.spotify.com/v1/tracks/61tCa29zrdJ6y2WbgGlHLv,https://api.spotify.com/v1/audio-analysis/61tCa29zrdJ6y2WbgGlHLv,139807,4
0.531,0.91,11,-0.621,0,0.0458,0.348,0.0,0.168,0.824,133.45,audio_features,2SFcDfkE1MRXZfl4LIwscm,spotify:track:2SFcDfkE1MRXZfl4LIwscm,https://api.spotify.com/v1/tracks/2SFcDfkE1MRXZfl4LIwscm,https://api.spotify.com/v1/audio-analysis/2SFcDfkE1MRXZfl4LIwscm,153466,4
0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,audio_features,0xGQTpN4ESETtl1Sp6rzd2,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/tracks/0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/audio-analysis/0xGQTpN4ESETtl1Sp6rzd2,301623,4
0.711,0.59,6,-5.967,0,0.271,0.26,1.83e-06,0.0798,0.702,86.429,audio_features,24R0oyjvhV4HIFFvoK3XkP,spotify:track:24R0oyjvhV4HIFFvoK3XkP,https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP,https://api.spotify.com/v1/audio-analysis/24R0oyjvhV4HIFFvoK3XkP,121384,5
0.728,0.422,11,-7.544,0,0.501,0.106,6.49e-06,0.0869,0.702,120.897,audio_features,3H7eBmcTJyuEMStfmKuLmG,spotify:track:3H7eBmcTJyuEMStfmKuLmG,https://api.spotify.com/v1/tracks/3H7eBmcTJyuEMStfmKuLmG,https://api.spotify.com/v1/audio-analysis/3H7eBmcTJyuEMStfmKuLmG,283636,4
0.732,0.811,11,-5.122,0,0.042,0.00592,9.15e-06,0.132,0.668,126.987,audio_features,14ALB7xDkt5blJWUTQj4e6,spotify:track:14ALB7xDkt5blJWUTQj4e6,https://api.spotify.com/v1/tracks/14ALB7xDkt5blJWUTQj4e6,https://api.spotify.com/v1/audio-analysis/14ALB7xDkt5blJWUTQj4e6,176772,4
0.545,0.698,1,-3.506,0,0.035,0.0353,5.9e-06,0.12,0.199,138.047,audio_features,6m3uTDJZzWymLsXOzlY6TD,spotify:track:6m3uTDJZzWymLsXOzlY6TD,https://api.spotify.com/v1/tracks/6m3uTDJZzWymLsXOzlY6TD,https://api.spotify.com/v1/audio-analysis/6m3uTDJZzWymLsXOzlY6TD,241580,4
0.842,0.328,6,-13.401,1,0.394,0.836,0.0,0.0925,0.942,146.019,audio_features,2XyHmHCOvNogoRiWBA1L1I,spotify:track:2XyHmHCOvNogoRiWBA1L1I,https://api.spotify.com/v1/tracks/2XyHmHCOvNogoRiWBA1L1I,https://api.spotify.com/v1/audio-analysis/2XyHmHCOvNogoRiWBA1L1I,109683,4
0.886,0.534,5,-4.712,0,0.0481,0.557,0.0,0.13,0.78,131.966,audio_features,4TnEIYOXZ9KBGHOIqG5Xs5,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,https://api.spotify.com/v1/tracks/4TnEIYOXZ9KBGHOIqG5Xs5,https://api.spotify.com/v1/audio-analysis/4TnEIYOXZ9KBGHOIqG5Xs5,137273,4
0.733,0.786,5,-3.951,0,0.112,0.128,0.0,0.31,0.672,109.954,audio_features,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H,155757,4
